Ind1,Ind2,dist,relate_coef
UHA-0237,UHA-0246,0.437639,0.186892
UHA-0237,UHA-0247,0.4179,-0.269537
UHA-0237,UHA-0248,0.195268,-0.199159
UHA-0237,UHA-0249,0.184623,-0.215957
UHA-0237,UHA-0251,0.312933,-0.122261
UHA-0237,UHA-0252,0.303387,-0.212826
UHA-0237,UHA-0254,0.336626,-0.185772
UHA-0237,UHA-0255,0.256773,-0.047158
UHA-0237,UHA-0256,0.0334717,0.026992
UHA-0237,UHA-0257,0.0855653,-0.150275
UHA-0237,UHA-0258,0.0787709,0.030387
UHA-0237,UHA-0259,0.28905,-0.035948
UHA-0237,UHA-0260,0.126778,-0.093626
UHA-0237,UHA-0261,0.114908,0.12683
UHA-0237,UHA-0262,0.36546,-0.060336
UHA-0237,UHA-0263,0.390506,-0.149094
UHA-0237,UHA-0264,0.38694,-0.120302
UHA-0237,UHA-0265,0.386768,0.014025
UHA-0237,UHA-0266,0.379659,-0.151546
UHA-0237,UHA-0267,0.314759,-0.033013
UHA-0237,UHA-0268,0.258114,-0.034763
UHA-0237,UHA-0269,0.255293,0.008068
UHA-0237,UHA-0270,0.247539,-0.201285
UHA-0237,UHA-0271,0.246618,-0.201285
UHA-0237,UHA-0272,0.250015,-0.110473
UHA-0237,UHA-0273,0.340893,-0.134853
UHA-0237,UHA-0276,0.222419,-0.237643
UHA-0237,UHA-0277,0.226256,0.020006
UHA-0237,UHA-0278,0.232157,-0.149599
UHA-0237,UHA-0279,0.341188,-0.149683
UHA-0237,UHA-0280,0.347507,-0.005496
UHA-0237,UHA-0281,0.30976,0.058415
UHA-0237,UHA-0282,0.327361,-0.115362
UHA-0237,UHA-0283,0.279156,-0.013171
UHA-0237,UHA-0284,0.293603,-0.026015
UHA-0237,UHA-0285,0.301154,-0.138388
UHA-0237,UHA-0287,0.318724,-0.114461
UHA-0237,UHA-0288,0.336439,0.121443
UHA-0237,UHA-0289,0.344699,0.125246
UHA-0237,UHA-0291,0.340664,-0.199159
UHA-0237,UHA-0292,0.20826,-0.128806
UHA-0237,UHA-0293,0.207543,-0.155507
UHA-0237,UHA-0295,0.160477,-0.128806
UHA-0237,UHA-0299,0.131089,-0.002031
UHA-0237,UHA-0300,0.141763,-0.199159
UHA-0237,UHA-0301,0.165123,0.142228
UHA-0237,UHA-0302,0.184921,-0.076493
UHA-0237,UHA-0303,0.188811,0.023305
UHA-0237,UHA-0304,0.18029,-0.050718
UHA-0237,UHA-0305,0.171252,0.159495
UHA-0237,UHA-0306,0.163139,-0.054977
UHA-0237,UHA-0307,0.161643,-0.112433
UHA-0237,UHA-0308,0.16689,-0.127402
UHA-0237,UHA-0309,0.160404,-0.100405
UHA-0237,UHA-0310,0.165642,-0.074744
UHA-0237,UHA-0311,0.171217,-0.199159
UHA-0237,UHA-0312,0.192056,-0.040647
UHA-0237,UHA-0313,0.213475,0.071285
UHA-0237,UHA-0314,0.182144,-0.103385
UHA-0237,UHA-0315,0.187566,-0.174446
UHA-0237,UHA-0316,0.165188,0.186786
UHA-0237,UHA-0317,0.164096,-0.015064
UHA-0237,UHA-0318,0.104062,-0.015355
UHA-0237,UHA-0319,0.188518,-0.111115
UHA-0237,UHA-0320,0.189899,-0.138388
UHA-0237,UHA-0321,0.195212,-0.054977
UHA-0237,UHA-0322,0.202471,0.020156
UHA-0237,UHA-0323,0.208519,-0.050344
UHA-0237,UHA-0324,0.215057,-0.084491
UHA-0237,UHA-0325,0.219842,-0.199159
UHA-0237,UHA-0326,0.219887,-0.043284
UHA-0237,UHA-0327,0.216361,-0.128841
UHA-0237,UHA-0328,0.23863,0.211979
UHA-0237,UHA-0329,0.251388,-0.095369
UHA-0237,UHA-0330,0.251631,0.029492
UHA-0237,UHA-0331,0.253509,-0.081309
UHA-0237,UHA-0332,0.246054,-0.109839
UHA-0237,UHA-0333,0.221871,-0.138388
UHA-0237,UHA-0334,0.244375,-0.138388
UHA-0237,UHA-0335,0.243858,0.045243
UHA-0237,UHA-0337,0.203869,-0.161317
UHA-0237,UHA-0338,0.252681,-0.116596
UHA-0237,UHA-0339,0.270802,-0.111997
UHA-0237,UHA-0340,0.308476,-0.038578
UHA-0237,UHA-0343,0.299909,-0.114787
UHA-0237,UHA-0344,0.477809,0.051975
UHA-0237,UHA-0345,0.203322,0.165339
UHA-0237,UHA-0346,0.234103,-0.171946
UHA-0237,UHA-0347,0.259414,0.175793
UHA-0237,UHA-0348,9847.24,-0.210792
UHA-0237,UHA-0349,0.269632,0.109376
UHA-0237,UHA-0350,0.245134,-0.038536
UHA-0237,UHA-0351,0.0874478,-0.165985
UHA-0237,UHA-0352,0.241617,-0.152788
UHA-0237,UHA-0353,0.226645,0.067718
UHA-0237,UHA-0354,0.217223,-0.018613
UHA-0237,UHA-0355,0.206566,-0.1285
UHA-0237,UHA-0356,0.225168,-0.173142
UHA-0237,UHA-0357,0.233761,-0.073272
UHA-0237,UHA-0358,0.233938,-0.17318
UHA-0237,UHA-0359,0.237143,-0.187355
UHA-0237,UHA-0361,0.248893,-0.1161
UHA-0237,UHA-0362,0.260365,-0.187393
UHA-0237,UHA-0363,0.264453,-0.155505
UHA-0237,UHA-0365,0.287218,-0.096673
UHA-0237,UHA-0366,0.293432,-0.136576
UHA-0237,UHA-0367,0.336594,-0.181282
UHA-0237,UHA-0368,0.339455,-0.184803
UHA-0237,UHA-0369,0.343386,-0.199159
UHA-0237,UHA-0370,0.367527,-0.030037
UHA-0237,UHA-0371,0.343623,-0.118147
UHA-0237,UHA-0372,0.333939,-0.120372
UHA-0237,UHA-0373,0.330718,-0.154549
UHA-0237,UHA-0374,0.325416,-0.112298
UHA-0237,UHA-0375,0.323658,0.072932
UHA-0237,UHA-0376,0.326474,-0.044026
UHA-0237,UHA-0377,0.324873,-0.138388
UHA-0237,UHA-0378,0.315862,-0.025241
UHA-0237,UHA-0379,0.336003,-0.199159
UHA-0237,UHA-0380,0.341748,-0.055733
UHA-0237,UHA-0381,0.344122,-0.114787
UHA-0237,UHA-0382,0.335128,-0.138388
UHA-0237,UHA-0383,0.355241,-0.1594
UHA-0237,UHA-0384,0.361302,0.053082
UHA-0237,UHA-0385,0.357419,-0.157952
UHA-0237,UHA-0386,0.354641,-0.090854
UHA-0237,UHA-0387,0.365569,-0.019129
UHA-0237,UHA-0388,0.375957,-0.14838
UHA-0237,UHA-0389,0.369599,0.086569
UHA-0237,UHA-0390,0.382385,0.064324
UHA-0237,UHA-0391,0.374616,-0.107619
UHA-0237,UHA-0392,0.322898,-0.199159
UHA-0237,UHA-0393,0.316426,-0.199159
UHA-0237,UHA-0394,0.308851,-0.199159
UHA-0237,UHA-0395,0.308535,0.015833
UHA-0237,UHA-0396,0.303177,0.095314
UHA-0237,UHA-0397,0.310862,0.097569
UHA-0237,UHA-0398,0.291151,-0.072027
UHA-0237,UHA-0399,0.268619,-0.202461
UHA-0237,UHA-0400,0.279492,-0.063499
UHA-0237,UHA-0401,0.267153,0.036118
UHA-0237,UHA-0402,0.264526,-0.052083
UHA-0237,UHA-0403,0.26966,-0.066874
UHA-0237,UHA-0404,0.250832,-0.199159
UHA-0237,UHA-0405,0.238015,-0.012502
UHA-0237,UHA-0406,0.242742,0.101122
UHA-0237,UHA-0407,0.250489,-0.013621
UHA-0237,UHA-0408,0.242742,-0.097181
UHA-0237,UHA-0409,0.249594,-0.050184
UHA-0237,UHA-0410,0.250564,-0.17782
UHA-0237,UHA-0411,0.253466,0.0105
UHA-0237,UHA-0412,0.252884,-0.17782
UHA-0237,UHA-0413,0.259054,0.009063
UHA-0237,UHA-0414,0.271649,-0.157952
UHA-0237,UHA-0415,0.289222,-0.087514
UHA-0237,UHA-0416,0.28126,-0.005641
UHA-0237,UHA-0417,0.291644,-0.102097
UHA-0237,UHA-0418,0.296225,-0.165985
UHA-0237,UHA-0419,0.255787,-0.07602
UHA-0237,UHA-0420,0.243635,0.351249
UHA-0237,UHA-0421,0.23356,-0.105751
UHA-0237,UHA-0422,0.222527,-0.07807
UHA-0237,UHA-0423,0.219656,-0.009137
UHA-0237,UHA-0424,0.20914,-0.099242
UHA-0237,UHA-0425,0.209789,-0.131936
UHA-0237,UHA-0461,0.420385,-0.079461
UHA-0237,UHA-0462,0.423364,0.163593
UHA-0237,UHA-0463,0.426738,0.164913
UHA-0237,UHA-0464,0.436057,0.060558
UHA-0237,UHA-0465,0.427914,-0.056625
UHA-0237,UHA-0466,0.435993,-0.095369
UHA-0237,UHA-0467,0.445273,-0.054977
UHA-0237,UHA-0468,0.457239,-0.18831
UHA-0237,UHA-0469,0.452489,-0.054312
UHA-0237,UHA-0470,0.456503,0.022001
UHA-0237,UHA-0471,0.457778,-0.013973
UHA-0237,UHA-0472,0.469533,0.116697
UHA-0237,UHA-0473,0.470885,0.014604
UHA-0237,UHA-0474,0.469607,0.076437
UHA-0237,UHA-0475,0.480539,0.184854
UHA-0237,UHA-0476,0.487235,-0.199159
UHA-0237,UHA-0477,0.336564,-0.114787
UHA-0237,UHA-0478,0.336216,-0.07602
UHA-0237,UHA-0479,0.331901,-0.199159
UHA-0237,UHA-0480,0.32818,-0.138388
UHA-0237,UHA-0481,0.32203,0.018223
UHA-0237,UHA-0482,0.267516,-0.042088
UHA-0237,UHA-0483,0.257668,-0.210792
UHA-0237,UHA-0485,0.275369,-0.038536
UHA-0237,UHA-0486,0.270942,-0.172866
UHA-0237,UHA-0487,0.254055,-0.155994
UHA-0237,UHA-0488,0.253187,0.005575
UHA-0237,UHA-0490,0.260554,-0.081943
UHA-0237,UHA-0491,0.259408,-0.120511
UHA-0237,UHA-0492,0.223454,-0.128721
UHA-0237,UHA-0493,0.268691,-0.038536
UHA-0237,UHA-0494,0.277108,-0.153204
UHA-0237,UHA-0495,0.271374,-0.172866
UHA-0237,UHA-0496,0.300742,-0.064008
UHA-0237,UHA-0497,0.318724,-0.17081
UHA-0237,UHA-0499,0.22073,0.103759
UHA-0237,UHA-0500,0.221247,-0.199159
UHA-0237,UHA-0501,0.219869,-0.06089
UHA-0237,UHA-0502,0.216196,0.046719
UHA-0237,UHA-0503,0.21848,-0.14838
UHA-0237,UHA-0504,0.208856,0.046031
UHA-0237,UHA-0505,0.165786,0.186786
UHA-0237,UHA-0506,0.172282,-0.107173
UHA-0237,UHA-0507,0.180525,-0.050344
UHA-0237,UHA-0508,0.23564,0.004835
UHA-0237,UHA-0509,0.241859,-0.187355
UHA-0237,UHA-0510,0.243265,-0.031481
UHA-0237,UHA-0511,0.235066,-0.17318
UHA-0237,UHA-0512,0.218677,-0.196202
UHA-0237,UHA-0513,0.273646,0.243476
UHA-0237,UHA-0514,0.283298,-0.005641
UHA-0237,UHA-0515,0.281851,-0.101507
UHA-0237,UHA-0516,0.304034,-0.176019
UHA-0237,UHA-0517,0.29419,-0.202461
UHA-0237,UHA-0518,0.2967,-0.176841
UHA-0237,UHA-0519,0.241449,-0.138388
UHA-0237,UHA-0520,0.246587,-0.047764
UHA-0237,UHA-0521,0.247056,0.000595
UHA-0237,UHA-0522,0.24987,-0.14838
UHA-0237,UHA-0523,0.248999,0.009063
UHA-0237,UHA-0524,0.269295,0.045471
UHA-0237,UHA-0525,0.272082,-0.157952
UHA-0237,UHA-0526,0.274533,-0.13616
UHA-0237,UHA-0527,0.484248,0.087692
UHA-0237,UHA-0528,0.48499,0.087692
UHA-0238,UHA-0239,0.358169,0.425127
UHA-0238,UHA-0240,0.353921,0.079601
UHA-0238,UHA-0241,0.378959,0.037596
UHA-0238,UHA-0242,0.409948,0.092169
UHA-0238,UHA-0243,0.408163,0.005838
UHA-0238,UHA-0244,0.397651,-0.026779
UHA-0238,UHA-0245,0.406739,0.160839
UHA-0238,UHA-0246,0.391927,0.185262
UHA-0238,UHA-0247,0.385502,-0.027688
UHA-0238,UHA-0248,0.462136,-0.132457
UHA-0238,UHA-0249,0.449888,-0.095165
UHA-0238,UHA-0251,0.52145,-0.069437
UHA-0238,UHA-0252,0.470148,-0.252628
UHA-0238,UHA-0254,0.286473,-0.374942
UHA-0238,UHA-0255,0.195017,0.057857
UHA-0238,UHA-0256,0.358246,-0.018567
UHA-0238,UHA-0257,0.405686,-0.142591
UHA-0238,UHA-0258,0.397409,0.041821
UHA-0238,UHA-0259,0.0455026,-0.189718
UHA-0238,UHA-0260,0.427716,-0.069087
UHA-0238,UHA-0261,0.418907,-0.06342
UHA-0238,UHA-0262,0.691458,-0.128506
UHA-0238,UHA-0263,0.712715,-0.06342
UHA-0238,UHA-0264,0.70801,0.158728
UHA-0238,UHA-0265,0.705572,0.048108
UHA-0238,UHA-0266,0.699281,0.130641
UHA-0238,UHA-0267,0.173304,-0.086608
UHA-0238,UHA-0268,0.555411,0.048937
UHA-0238,UHA-0269,0.553906,0.074312
UHA-0238,UHA-0270,0.475561,-0.228732
UHA-0238,UHA-0271,0.472176,-0.147953
UHA-0238,UHA-0272,0.473637,-0.287858
UHA-0238,UHA-0273,0.240521,-0.000162
UHA-0238,UHA-0276,0.407478,-0.395789
UHA-0238,UHA-0277,0.399691,-0.401538
UHA-0238,UHA-0278,0.413451,-0.395789
UHA-0238,UHA-0279,0.143372,-0.07114
UHA-0238,UHA-0280,0.12407,0.1544
UHA-0238,UHA-0281,0.121883,-0.219312
UHA-0238,UHA-0282,0.119425,-0.119577
UHA-0238,UHA-0283,0.0934288,-0.294824
UHA-0238,UHA-0284,0.0768719,0.137193
UHA-0238,UHA-0285,0.0726403,-0.220701
UHA-0238,UHA-0287,0.0548442,-0.283649
UHA-0238,UHA-0288,0.059054,-0.008668
UHA-0238,UHA-0289,0.0709842,0.021933
UHA-0238,UHA-0291,0.0780865,-0.321789
UHA-0238,UHA-0292,0.528842,-0.199939
UHA-0238,UHA-0293,0.527043,-0.203138
UHA-0238,UHA-0295,0.483625,-0.199939
UHA-0238,UHA-0299,0.447371,0.082095
UHA-0238,UHA-0300,0.45286,-0.22925
UHA-0238,UHA-0301,0.4794,0.126003
UHA-0238,UHA-0302,0.489836,0.245653
UHA-0238,UHA-0303,0.49233,0.337893
UHA-0238,UHA-0304,0.483543,0.024557
UHA-0238,UHA-0305,0.478637,0.047383
UHA-0238,UHA-0306,0.463797,0.195627
UHA-0238,UHA-0307,0.461512,0.060015
UHA-0238,UHA-0308,0.469371,-0.115488
UHA-0238,UHA-0309,0.464024,0.047667
UHA-0238,UHA-0310,0.455732,-0.142718
UHA-0238,UHA-0311,0.465605,-0.321789
UHA-0238,UHA-0312,0.491563,0.164826
UHA-0238,UHA-0313,0.506643,0.284876
UHA-0238,UHA-0314,0.479202,-0.149404
UHA-0238,UHA-0315,0.477896,0.08453
UHA-0238,UHA-0316,0.452009,0.282178
UHA-0238,UHA-0317,0.44531,-0.075468
UHA-0238,UHA-0318,0.418168,0.281027
UHA-0238,UHA-0319,0.465356,-0.292187
UHA-0238,UHA-0320,0.467114,-0.321789
UHA-0238,UHA-0321,0.471385,0.181282
UHA-0238,UHA-0322,0.484606,0.073694
UHA-0238,UHA-0323,0.486366,-0.260089
UHA-0238,UHA-0324,0.495901,-0.296674
UHA-0238,UHA-0325,0.502703,-0.096408
UHA-0238,UHA-0326,0.505155,-0.238643
UHA-0238,UHA-0327,0.50379,-0.064956
UHA-0238,UHA-0328,0.528872,0.098594
UHA-0238,UHA-0329,0.538482,0.092918
UHA-0238,UHA-0330,0.538858,0.139319
UHA-0238,UHA-0331,0.539223,-0.342231
UHA-0238,UHA-0332,0.530038,0.052931
UHA-0238,UHA-0333,0.493229,-0.292187
UHA-0238,UHA-0334,0.512368,-0.260089
UHA-0238,UHA-0335,0.51917,0.111204
UHA-0238,UHA-0337,0.130602,0.159182
UHA-0238,UHA-0338,0.0761639,-0.276656
UHA-0238,UHA-0339,0.0579741,-0.175706
UHA-0238,UHA-0340,0.0305765,-0.083857
UHA-0238,UHA-0343,0.0564179,-0.227905
UHA-0238,UHA-0344,0.692224,0.056976
UHA-0238,UHA-0345,0.156084,0.117456
UHA-0238,UHA-0346,0.126977,-0.113056
UHA-0238,UHA-0347,0.11682,0.272916
UHA-0238,UHA-0348,9847.32,0.129956
UHA-0238,UHA-0349,0.129383,0.28617
UHA-0238,UHA-0350,0.142748,-0.128506
UHA-0238,UHA-0351,0.411322,-0.113702
UHA-0238,UHA-0352,0.169749,0.059489
UHA-0238,UHA-0353,0.183313,0.221294
UHA-0238,UHA-0354,0.193428,-0.042381
UHA-0238,UHA-0355,0.20746,-0.200392
UHA-0238,UHA-0356,0.206078,0.006696
UHA-0238,UHA-0357,0.187731,-0.048449
UHA-0238,UHA-0358,0.195534,0.101243
UHA-0238,UHA-0359,0.195517,-0.12217
UHA-0238,UHA-0361,0.201037,0.015428
UHA-0238,UHA-0362,0.201085,0.158366
UHA-0238,UHA-0363,0.188526,0.02372
UHA-0238,UHA-0365,0.162283,0.05044
UHA-0238,UHA-0366,0.165885,0.015203
UHA-0238,UHA-0367,0.157597,0.034434
UHA-0238,UHA-0368,0.164368,-0.333246
UHA-0238,UHA-0369,0.184955,-0.071839
UHA-0238,UHA-0370,0.190023,-0.173989
UHA-0238,UHA-0371,0.198908,-0.23175
UHA-0238,UHA-0372,0.194838,0.058162
UHA-0238,UHA-0373,0.194975,-0.154015
UHA-0238,UHA-0374,0.197037,0.002564
UHA-0238,UHA-0375,0.205777,0.031479
UHA-0238,UHA-0376,0.210637,0.068766
UHA-0238,UHA-0377,0.218609,-0.096408
UHA-0238,UHA-0378,0.215591,-0.211408
UHA-0238,UHA-0379,0.226057,-0.161098
UHA-0238,UHA-0380,0.233314,0.015648
UHA-0238,UHA-0381,0.233164,-0.138646
UHA-0238,UHA-0382,0.228714,-0.321789
UHA-0238,UHA-0383,0.236183,-0.181824
UHA-0238,UHA-0384,0.232167,-0.036973
UHA-0238,UHA-0385,0.227958,-0.206545
UHA-0238,UHA-0386,0.246221,-0.023982
UHA-0238,UHA-0387,0.237225,-0.104564
UHA-0238,UHA-0388,0.240367,-0.034719
UHA-0238,UHA-0389,0.224703,-0.130369
UHA-0238,UHA-0390,0.226406,-0.321789
UHA-0238,UHA-0391,0.218259,-0.362848
UHA-0238,UHA-0392,0.23383,-0.158108
UHA-0238,UHA-0393,0.227888,-0.24101
UHA-0238,UHA-0394,0.263761,-0.175155
UHA-0238,UHA-0395,0.267676,0.058081
UHA-0238,UHA-0396,0.26948,0.077984
UHA-0238,UHA-0397,0.270766,0.017512
UHA-0238,UHA-0398,0.27316,0.062876
UHA-0238,UHA-0399,0.0601148,0.069637
UHA-0238,UHA-0400,0.236938,0.128418
UHA-0238,UHA-0401,0.239365,0.316244
UHA-0238,UHA-0402,0.247473,0.280252
UHA-0238,UHA-0403,0.239189,-0.058632
UHA-0238,UHA-0404,0.251716,-0.158108
UHA-0238,UHA-0405,0.239133,0.063799
UHA-0238,UHA-0406,0.231489,-0.055702
UHA-0238,UHA-0407,0.235022,0.138221
UHA-0238,UHA-0408,0.231489,-0.178986
UHA-0238,UHA-0409,0.231613,-0.068077
UHA-0238,UHA-0410,0.22725,-0.134867
UHA-0238,UHA-0411,0.238331,0.022486
UHA-0238,UHA-0412,0.23279,-0.134867
UHA-0238,UHA-0413,0.226826,-0.024046
UHA-0238,UHA-0414,0.229698,-0.149384
UHA-0238,UHA-0415,0.226816,-0.200346
UHA-0238,UHA-0416,0.218452,-0.190443
UHA-0238,UHA-0417,0.220513,-0.232768
UHA-0238,UHA-0418,0.213721,-0.028509
UHA-0238,UHA-0419,0.207758,-0.039247
UHA-0238,UHA-0420,0.215749,-0.050967
UHA-0238,UHA-0421,0.221427,0.254731
UHA-0238,UHA-0422,0.227281,-0.04332
UHA-0238,UHA-0423,0.231085,-0.149384
UHA-0238,UHA-0424,0.221085,0.000983
UHA-0238,UHA-0425,0.212393,0.06024
UHA-0238,UHA-0461,0.628835,0.022155
UHA-0238,UHA-0462,0.637223,0.103458
UHA-0238,UHA-0463,0.644542,0.096192
UHA-0238,UHA-0464,0.660163,0.267621
UHA-0238,UHA-0465,0.655043,0.30148
UHA-0238,UHA-0466,0.673833,0.015031
UHA-0238,UHA-0467,0.690259,0.218681
UHA-0238,UHA-0468,0.704557,0.023861
UHA-0238,UHA-0469,0.689873,0.101903
UHA-0238,UHA-0470,0.691068,0.238142
UHA-0238,UHA-0471,0.683143,0.196799
UHA-0238,UHA-0472,0.708447,0.086173
UHA-0238,UHA-0473,0.70886,0.207148
UHA-0238,UHA-0474,0.681543,0.188199
UHA-0238,UHA-0475,0.690404,0.291728
UHA-0238,UHA-0476,0.535727,-0.128506
UHA-0238,UHA-0477,0.234682,-0.138646
UHA-0238,UHA-0478,0.231678,-0.048558
UHA-0238,UHA-0479,0.230159,-0.161098
UHA-0238,UHA-0480,0.220383,-0.096408
UHA-0238,UHA-0481,0.218903,-0.006758
UHA-0238,UHA-0482,0.150192,-0.266498
UHA-0238,UHA-0483,0.127806,0.129956
UHA-0238,UHA-0485,0.0921874,-0.321789
UHA-0238,UHA-0486,0.0966792,0.105311
UHA-0238,UHA-0487,0.0760659,-0.313547
UHA-0238,UHA-0488,0.0780485,0.198208
UHA-0238,UHA-0490,0.0812672,-0.273589
UHA-0238,UHA-0491,0.0854008,-0.27588
UHA-0238,UHA-0492,0.163512,-0.19219
UHA-0238,UHA-0493,0.176894,-0.158108
UHA-0238,UHA-0494,0.090459,-0.321789
UHA-0238,UHA-0495,0.0970576,0.105311
UHA-0238,UHA-0496,0.0541145,-0.227905
UHA-0238,UHA-0497,0.0548442,-0.343149
UHA-0238,UHA-0499,0.502182,0.21991
UHA-0238,UHA-0500,0.505293,-0.096408
UHA-0238,UHA-0501,0.504075,-0.289605
UHA-0238,UHA-0502,0.502184,-0.343149
UHA-0238,UHA-0503,0.507181,-0.096408
UHA-0238,UHA-0504,0.526491,0.125562
UHA-0238,UHA-0505,0.457214,0.282178
UHA-0238,UHA-0506,0.46198,-0.104564
UHA-0238,UHA-0507,0.469061,-0.292187
UHA-0238,UHA-0508,0.19254,0.145871
UHA-0238,UHA-0509,0.196007,-0.12217
UHA-0238,UHA-0510,0.196826,0.310524
UHA-0238,UHA-0511,0.198525,0.101243
UHA-0238,UHA-0512,0.210063,-0.171831
UHA-0238,UHA-0513,0.223092,-0.362848
UHA-0238,UHA-0514,0.227026,-0.220045
UHA-0238,UHA-0515,0.227078,-0.220045
UHA-0238,UHA-0516,0.263705,-0.09771
UHA-0238,UHA-0517,0.256993,0.069637
UHA-0238,UHA-0518,0.254615,-0.165396
UHA-0238,UHA-0519,0.257099,-0.158108
UHA-0238,UHA-0520,0.240993,-0.031598
UHA-0238,UHA-0521,0.230239,-0.068077
UHA-0238,UHA-0522,0.233435,-0.143057
UHA-0238,UHA-0523,0.227649,-0.032236
UHA-0238,UHA-0524,0.240226,0.07862
UHA-0238,UHA-0525,0.234602,-0.149384
UHA-0238,UHA-0526,0.242803,0.019643
UHA-0238,UHA-0527,0.447745,0.001412
UHA-0238,UHA-0528,0.455962,0.001412
UHA-0239,UHA-0240,0.0271548,-0.023727
UHA-0239,UHA-0241,0.355452,0.109036
UHA-0239,UHA-0242,0.0922012,0.105514
UHA-0239,UHA-0243,0.0956017,-0.007517
UHA-0239,UHA-0244,0.0911783,-0.00633
UHA-0239,UHA-0245,0.359679,-0.013382
UHA-0239,UHA-0246,0.378683,0.136439
UHA-0239,UHA-0247,0.357628,-0.222982
UHA-0239,UHA-0248,0.264802,0.017447
UHA-0239,UHA-0249,0.255963,-0.055346
UHA-0239,UHA-0251,0.225055,-0.187366
UHA-0239,UHA-0252,0.215822,-0.211233
UHA-0239,UHA-0254,0.29095,-0.301033
UHA-0239,UHA-0255,0.236303,-0.060189
UHA-0239,UHA-0256,0.0999004,-0.047722
UHA-0239,UHA-0257,0.0739632,-0.183541
UHA-0239,UHA-0258,0.0667883,-0.088697
UHA-0239,UHA-0259,0.314866,-0.091066
UHA-0239,UHA-0260,0.0709364,-0.068238
UHA-0239,UHA-0261,0.0644036,-0.157407
UHA-0239,UHA-0262,0.366329,0.044671
UHA-0239,UHA-0263,0.400912,0.002299
UHA-0239,UHA-0264,0.399675,-0.062856
UHA-0239,UHA-0265,0.403318,-0.016841
UHA-0239,UHA-0266,0.395188,-0.06823
UHA-0239,UHA-0267,0.299612,0.014163
UHA-0239,UHA-0268,0.304739,-0.152641
UHA-0239,UHA-0269,0.301158,0.06944
UHA-0239,UHA-0270,0.324552,-0.250384
UHA-0239,UHA-0271,0.32427,-0.206454
UHA-0239,UHA-0272,0.327883,-0.183739
UHA-0239,UHA-0273,0.308163,-0.064009
UHA-0239,UHA-0276,0.308116,-0.207618
UHA-0239,UHA-0277,0.312884,-0.245572
UHA-0239,UHA-0278,0.317813,-0.254417
UHA-0239,UHA-0279,0.401752,-0.1365
UHA-0239,UHA-0280,0.403978,0.004632
UHA-0239,UHA-0281,0.367909,-0.145335
UHA-0239,UHA-0282,0.384303,-0.066883
UHA-0239,UHA-0283,0.330719,-0.066675
UHA-0239,UHA-0284,0.341933,-0.016724
UHA-0239,UHA-0285,0.348795,-0.227471
UHA-0239,UHA-0287,0.362507,-0.182318
UHA-0239,UHA-0288,0.380372,-0.026683
UHA-0239,UHA-0289,0.390531,0.145963
UHA-0239,UHA-0291,0.38838,-0.201168
UHA-0239,UHA-0292,0.233634,-0.183818
UHA-0239,UHA-0293,0.234981,-0.159178
UHA-0239,UHA-0295,0.186654,-0.183818
UHA-0239,UHA-0299,0.17561,0.045449
UHA-0239,UHA-0300,0.190642,-0.180672
UHA-0239,UHA-0301,0.206114,0.2112
UHA-0239,UHA-0302,0.233098,0.03609
UHA-0239,UHA-0303,0.237713,0.096532
UHA-0239,UHA-0304,0.230571,-0.120485
UHA-0239,UHA-0305,0.219038,0.175947
UHA-0239,UHA-0306,0.218081,0.122005
UHA-0239,UHA-0307,0.217433,-0.087689
UHA-0239,UHA-0308,0.219773,-0.041666
UHA-0239,UHA-0309,0.213329,-0.135193
UHA-0239,UHA-0310,0.227517,-0.200738
UHA-0239,UHA-0311,0.229535,-0.227471
UHA-0239,UHA-0312,0.243846,0.105391
UHA-0239,UHA-0313,0.267335,0.212656
UHA-0239,UHA-0314,0.237075,-0.212735
UHA-0239,UHA-0315,0.246317,-0.130316
UHA-0239,UHA-0316,0.229039,0.046775
UHA-0239,UHA-0317,0.231075,-0.196196
UHA-0239,UHA-0318,0.157951,0.076358
UHA-0239,UHA-0319,0.254481,-0.247572
UHA-0239,UHA-0320,0.255518,-0.227471
UHA-0239,UHA-0321,0.260711,0.105138
UHA-0239,UHA-0322,0.26416,0.059654
UHA-0239,UHA-0323,0.271744,-0.247572
UHA-0239,UHA-0324,0.276069,-0.113932
UHA-0239,UHA-0325,0.27928,-0.247572
UHA-0239,UHA-0326,0.277974,-0.07514
UHA-0239,UHA-0327,0.273551,-0.183301
UHA-0239,UHA-0328,0.291867,0.311845
UHA-0239,UHA-0329,0.305424,0.013309
UHA-0239,UHA-0330,0.305566,-0.06566
UHA-0239,UHA-0331,0.308182,0.01521
UHA-0239,UHA-0332,0.302373,-0.0581
UHA-0239,UHA-0333,0.286783,-0.227471
UHA-0239,UHA-0334,0.30872,-0.247572
UHA-0239,UHA-0335,0.30491,0.052088
UHA-0239,UHA-0337,0.251778,-0.026957
UHA-0239,UHA-0338,0.290357,-0.232686
UHA-0239,UHA-0339,0.307021,-0.140402
UHA-0239,UHA-0340,0.345786,-0.134419
UHA-0239,UHA-0343,0.343467,-0.224806
UHA-0239,UHA-0344,0.547951,-0.046327
UHA-0239,UHA-0345,0.263749,0.062376
UHA-0239,UHA-0346,0.290062,-0.186724
UHA-0239,UHA-0347,0.315487,0.075359
UHA-0239,UHA-0348,9847.32,-0.03146
UHA-0239,UHA-0349,0.329328,0.078708
UHA-0239,UHA-0350,0.30676,-0.11541
