PlantId,Longitude,Latitude,RcvdYear,ProvenanceType,Species_Name,CalcNameSort,GardenLocalityName,GardenSubarea1,GridLoc,Annotate
51-98*3,-88.080454,41.818373,1998,g,Quercus bicolor,QUERCUSBICOLOR,Sargent's Glade,south section,BB-21/57-23,ND
51-98*4,-88.08033,41.818409,1998,g,Quercus bicolor,QUERCUSBICOLOR,Sargent's Glade,south section,BB-21/69-57,ND
525-32*1,-88.069329,41.816331,1932,g,Quercus bicolor,QUERCUSBICOLOR,Visitor Center Parking,picnic area,T-51/10-30,T
551-2005*3,-88.068131,41.813429,2005,g,Quercus bicolor,QUERCUSBICOLOR,Childrens Garden,Secret Stream,I-54/42-21,T
589-2015*1,-88.053305,41.815422,2015,w,Quercus bicolor,QUERCUSBICOLOR,Quercus,,O-94/32-86,
589-2015*2,-88.05315,41.815324,2015,w,Quercus bicolor,QUERCUSBICOLOR,Quercus,,N-95/94-27,
589-2015*3,-88.052938,41.815362,2015,w,Quercus bicolor,QUERCUSBICOLOR,Quercus,,O-95/06-85,
64-2019*1,-88.081795,41.820019,2019,g,Quercus bicolor,QUERCUSBICOLOR,Morton West Side,Daffodil Glade,HH-17/69-77,ND
64-2019*2,-88.081976,41.819876,2019,g,Quercus bicolor,QUERCUSBICOLOR,Morton West Side,Daffodil Glade,HH-17/19-26,ND
653-2008*1,-88.049483,41.818963,2008,g,Quercus bicolor,QUERCUSBICOLOR,Morton East Woods,East Woods,AA-105/86-71,ND
653-2008*10,-88.050212,41.822418,2008,g,Quercus bicolor,QUERCUSBICOLOR,Morton East Woods,East Woods,NN-104/51-14,ND
653-2008*2,-88.049282,41.818903,2008,g,Quercus bicolor,QUERCUSBICOLOR,Morton East Woods,East Woods,AA-106/62-25,ND
653-2008*3,-88.05073,41.819624,2008,g,Quercus bicolor,QUERCUSBICOLOR,Morton East Woods,East Woods,DD-102/38-39,ND
653-2008*4,-88.05116,41.819794,2008,g,Quercus bicolor,QUERCUSBICOLOR,Morton East Woods,East Woods,EE-101/04-24,ND
653-2008*5,-88.049904,41.819864,2008,g,Quercus bicolor,QUERCUSBICOLOR,Morton East Woods,East Woods,EE-104/18-67,ND
653-2008*6,-88.049577,41.820004,2008,g,Quercus bicolor,QUERCUSBICOLOR,Morton East Woods,East Woods,EE-105/66-58,ND
653-2008*7,-88.050393,41.822029,2008,g,Quercus bicolor,QUERCUSBICOLOR,Morton East Woods,East Woods,MM-103/11-60,ND
653-2008*8,-88.050028,41.822159,2008,g,Quercus bicolor,QUERCUSBICOLOR,Morton East Woods,East Woods,MM-104/55-61,ND
653-2008*9,-88.050446,41.822396,2008,g,Quercus bicolor,QUERCUSBICOLOR,Morton East Woods,East Woods,NN-103/45-50,ND
654-2010*1,-88.075461,41.816151,2010,g,Quercus bicolor,QUERCUSBICOLOR,Morton West Side,,T-34/01-56,ND
71-69*1,-88.05336,41.816145,1969,g,Quercus bicolor,QUERCUSBICOLOR,Bur Reed Marsh,,Q-94/95-80,T
789-2004*2,-88.071058,41.815203,2004,g,Quercus bicolor,QUERCUSBICOLOR,Visitor Center Parking,southeast median,P-46/15-45,T
789-2004*3,-88.070812,41.815453,2004,g,Quercus bicolor,QUERCUSBICOLOR,Visitor Center Parking,southeast median,Q-47/04-15,T
839-79*1,-88.080627,41.817823,1979,g,Quercus bicolor,QUERCUSBICOLOR,Sargent's Glade,south section,Z-20/58-69,T
839-79*2,-88.081119,41.81717,1979,g,Quercus bicolor,QUERCUSBICOLOR,Sargent's Glade,south section,X-19/25-27,T
839-79*3,-88.080933,41.817279,1979,g,Quercus bicolor,QUERCUSBICOLOR,Sargent's Glade,south section,X-19/63-79,T
839-79*4,-88.080511,41.817359,1979,g,Quercus bicolor,QUERCUSBICOLOR,Sargent's Glade,south section,X-20/88-95,T
839-79*5,-88.080787,41.817462,1979,g,Quercus bicolor,QUERCUSBICOLOR,Sargent's Glade,south section,Y-20/28-21,T
839-79*6,-88.080797,41.817612,1979,g,Quercus bicolor,QUERCUSBICOLOR,Sargent's Glade,south section,Y-20/83-20,T
868-2017*1,-88.069553,41.818309,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,Route 53 border,AA-50/33-93,ND
868-2017*10,-88.06506,41.819542,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,Route 53 border,EE-63/40-33,ND
868-2017*11,-88.06505,41.819664,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,Route 53 border,EE-63/85-37,ND
868-2017*12,-88.071437,41.818011,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Sunfish Pond,Z-45/41-76,ND
868-2017*13,-88.071642,41.818148,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Sunfish Pond,Z-45/93-22,ND
868-2017*14,-88.071622,41.818222,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Sunfish Pond,AA-45/20-28,ND
868-2017*15,-88.080689,41.808792,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,Arbor Lake & river,AS-19/69-41,ND
868-2017*16,-88.080713,41.808898,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,AT-19/08-36,ND
868-2017*17,-88.080688,41.808989,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,AT-19/41-44,ND
868-2017*18,-88.080655,41.809231,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,AU-19/29-56,ND
868-2017*19,-88.080632,41.809319,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,AU-19/61-63,ND
868-2017*2,-88.071766,41.818125,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Sunfish Pond,Z-44/86-88,ND
868-2017*20,-88.080508,41.809349,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,AU-19/70-98,ND
868-2017*21,-88.080561,41.809572,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,AV-19/52-86,ND
868-2017*22,-88.080615,41.809649,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,AV-19/81-72,ND
868-2017*23,-88.080542,41.8102,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,AX-19/81-99,ND
868-2017*24,-88.080502,41.810504,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,AY-20/91-13,ND
868-2017*25,-88.080481,41.810944,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,A-20/51-24,ND
868-2017*26,-88.075251,41.811261,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,B-34/18-54,ND
868-2017*27,-88.075129,41.811291,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,B-34/28-87,ND
868-2017*28,-88.075098,41.811349,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,B-34/49-97,ND
868-2017*29,-88.07668,41.811721,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,C-30/99-70,ND
868-2017*3,-88.080721,41.808721,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,AS-19/44-32,ND
868-2017*30,-88.075101,41.811648,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,C-34/58-99,ND
868-2017*31,-88.077949,41.81195,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,D-27/94-27,ND
868-2017*32,-88.076759,41.811742,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-West Side,Arbor Lake & river,D-30/07-49,ND
868-2017*33,-88.078676,41.811961,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,Arbor Lake & river,E-25/05-29,ND
868-2017*34,-88.060516,41.821291,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,river,KK-75/35-92,ND
868-2017*35,-88.060394,41.821328,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,river,KK-76/48-26,ND
868-2017*36,-88.060206,41.82136,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,river,KK-76/58-78,ND
868-2017*37,-88.060167,41.821439,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,river,KK-76/86-89,ND
868-2017*38,-88.059782,41.821488,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,river,LL-77/01-95,ND
868-2017*39,-88.059972,41.821522,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,river,LL-77/14-43,ND
868-2017*4,-88.068122,41.818772,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,Route 53 border,BB-54/88-89,ND
868-2017*5,-88.068254,41.8188,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,Route 53 border,BB-54/99-53,ND
868-2017*6,-88.068047,41.818854,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,Route 53 border,CC-55/17-10,ND
868-2017*7,-88.067186,41.818954,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,Route 53 border,CC-57/46-46,ND
868-2017*8,-88.066983,41.81899,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,Route 53 border,CC-58/57-02,ND
868-2017*9,-88.065265,41.819576,2017,g,Quercus bicolor,QUERCUSBICOLOR,DuPage River-East Side,Route 53 border,EE-62/54-77,ND
210-2012*1,-88.053969,41.814485,2012,g,Quercus _bimundorum,QUERCUSBIMUNDORUMJFSKW1QX,Quercus,south section,K-92/96-94,ND
253-2017*1,-88.072218,41.811857,2017,g,Quercus _bimundorum,QUERCUSBIMUNDORUMMIDWEST,Firefly Pond,,D-42/07-88,ND
635-2015*1,-88.066579,41.815423,2015,w,Quercus boyntonii,QUERCUSBOYNTONII,Rare & Endangered Plants,,P-58/54-68,
417-45*1,-88.050846,41.813971,1945,z,Quercus buckleyi,QUERCUSBUCKLEYI,Quercus,north section,I-101/80-39,T
417-45*2,-88.065998,41.811098,1945,z,Quercus buckleyi,QUERCUSBUCKLEYI,Centennial Grove,,AZ-59/73-74,T
417-45*3,-88.066315,41.811625,1945,z,Quercus buckleyi,QUERCUSBUCKLEYI,Rosaceae,,B-58/68-94,T
417-45*4,-88.066554,41.811644,1945,z,Quercus buckleyi,QUERCUSBUCKLEYI,Rosaceae,,B-58/77-29,T
417-45*5,-88.066403,41.8117,1945,z,Quercus buckleyi,QUERCUSBUCKLEYI,Rosaceae,,B-58/96-71,T
417-45*6,-88.066128,41.811635,1945,z,Quercus buckleyi,QUERCUSBUCKLEYI,Rosaceae,,B-59/70-45,T
417-45*7,-88.066006,41.811696,1945,z,Quercus buckleyi,QUERCUSBUCKLEYI,Rosaceae,,B-59/91-79,T
417-45*8,-88.065647,41.811691,1945,z,Quercus buckleyi,QUERCUSBUCKLEYI,Rosaceae,,B-60/86-77,T
417-45*9,-88.066508,41.811763,1945,z,Quercus buckleyi,QUERCUSBUCKLEYI,Rosaceae,,C-58/20-43,T
453-94*1,-88.050413,41.814396,1994,w,Quercus _bushii,QUERCUSBUSHII,Quercus,north section,K-102/31-62,
453-94*2,-88.050358,41.814469,1994,w,Quercus _bushii,QUERCUSBUSHII,Quercus,north section,K-102/57-78,
281-72*1,-88.06117,41.820703,1972,g,Quercus cerris,QUERCUSCERRIS,East Woods,,II-74/27-07,ND
494-2012*1,-88.076685,41.818252,2012,w,Quercus cerris,QUERCUSCERRIS,Europe,,AA-31/78-49,ND
494-2012*2,-88.076472,41.818128,2012,w,Quercus cerris,QUERCUSCERRIS,Europe,,AA-32/31-05,ND
494-2012*3,-88.076189,41.819038,2012,w,Quercus cerris,QUERCUSCERRIS,Europe,,DD-32/21-92,ND
494-2012*4,-88.054527,41.814322,2012,w,Quercus cerris,QUERCUSCERRIS,Quercus,,K-91/42-40,ND
494-2012*5,-88.054469,41.814382,2012,w,Quercus cerris,QUERCUSCERRIS,Quercus,,K-91/63-56,ND
494-2012*6,-88.052609,41.814335,2012,w,Quercus cerris,QUERCUSCERRIS,Quercus,,K-96/29-63,ND
523-2000*1,-88.075195,41.818938,2000,g,Quercus cerris,QUERCUSCERRIS,Europe,,DD-35/14-63,ND
168-2015*1,-88.081113,41.816117,2015,g,Quercus chrysolepis,QUERCUSCHRYSOLEPIS,Cedar Point,,T-19/41-16,
1173-2004*1,-88.078443,41.815438,2004,w,Quercus coccinea,QUERCUSCOCCINEA1,Lake Jopamaca,north side,Q-26/69-35,T
1173-2004*2,-88.078522,41.815488,2004,w,Quercus coccinea,QUERCUSCOCCINEA1,Lake Jopamaca,north side,Q-26/88-14,T
1173-2004*3,-88.078391,41.815497,2004,w,Quercus coccinea,QUERCUSCOCCINEA1,Lake Jopamaca,north side,Q-26/90-50,T
1173-2004*5,-88.051347,41.813442,2004,w,Quercus coccinea,QUERCUSCOCCINEA1,Quercus,south section,G-99/92-96,T
204-40*6,-88.067822,41.816273,1940,g,Quercus coccinea,QUERCUSCOCCINEA1,Meadow Lake,east side,S-55/75-40,T
435-2004*1,-88.053355,41.814868,2004,w,Quercus coccinea,QUERCUSCOCCINEA1,Quercus,south section,M-94/30-66,T
790-22*1,-88.083493,41.817176,1922,g,Quercus coccinea,QUERCUSCOCCINEA1,Lake Marmo Landscape Planting,,X-12/49-80,T
286-97*2,-88.050811,41.814438,1997,w,Quercus dalechampii,QUERCUSDALECHAMPII,Quercus,north section,K-101/50-54,ND
1258-26*3,-88.049819,41.81406,1926,z,Quercus _deamii,QUERCUSDEAMII,Quercus,north section,J-104/03-20,T
3-2008*1,-88.053117,41.814147,2008,z,Quercus _deamii,QUERCUSDEAMII,Quercus,south section,J-95/65-22,ND
3-2008*2,-88.053325,41.814279,2008,z,Quercus _deamii,QUERCUSDEAMII,Quercus,south section,K-94/15-67,ND
616-30*1,-88.052488,41.814264,1930,u,Quercus _deamii,QUERCUSDEAMII,Quercus,south section,K-96/02-95,ND
616-30*3,-88.067528,41.816267,1930,u,Quercus _deamii,QUERCUSDEAMII,Meadow Lake,east side,S-56/70-20,ND
616-30*4,-88.051946,41.814533,1930,u,Quercus _deamii,QUERCUSDEAMII,Quercus,north section,K-98/95-46,ND
616-30*6,-88.052083,41.814574,1930,u,Quercus _deamii,QUERCUSDEAMII,Quercus,north section,L-98/11-09,ND
616-30*8,-88.05189,41.814603,1930,u,Quercus _deamii,QUERCUSDEAMII,Quercus,north section,L-98/20-62,ND
173-2001*1,-88.0644,41.817529,2001,z,Quercus dentata,QUERCUSDENTATA,China,south section,X-64/01-88,ND
173-2001*2,-88.064301,41.817535,2001,z,Quercus dentata,QUERCUSDENTATA,China,south section,X-65/02-15,ND
2646-22*1,-88.064318,41.818901,1922,z,Quercus dentata,QUERCUSDENTATA,China,north section,CC-65/00-27,T
4-2008*1,-88.051457,41.813933,2008,z,Quercus dentata,QUERCUSDENTATA,Quercus,south section,I-99/72-72,ND
4-2008*3,-88.051605,41.813639,2008,z,Quercus dentata,QUERCUSDENTATA,Quercus,south section,H-99/66-28,ND
4-2008*4,-88.051685,41.813708,2008,z,Quercus dentata,QUERCUSDENTATA,Quercus,south section,H-99/92-07,ND
4-2008*5,-88.051546,41.813717,2008,z,Quercus dentata,QUERCUSDENTATA,Quercus,south section,H-99/94-45,ND
517-82*1,-88.082496,41.813456,1982,g,Quercus dentata,QUERCUSDENTATA,Fagaceae,south section,J-15/85-06,T
517-82*2,-88.083222,41.813452,1982,g,Quercus dentata,QUERCUSDENTATA,Fagaceae,south section,J-13/90-08,T
72-2012*1,-88.051907,41.813744,2012,g,Quercus dentata,QUERCUSDENTATACARLFERRISMILLER,Quercus,north section,I-98/07-47,ND
344-2012*1,-88.071748,41.814156,2012,g,Quercus dentata,QUERCUSDENTATAPINNATIFIDA,Tribute Garden,Q3,L-44/40-44,ND
58-2009*1,-88.051585,41.814021,2009,g,Quercus dentata,QUERCUSDENTATAPINNATIFIDA,Quercus,south section,J-99/05-38,T
612-2015*1,-88.049439,41.814325,2015,w,Quercus douglasii,QUERCUSDOUGLASII,Quercus,,J-105/96-27,
107-2018*1,-88.086875,41.817643,2018,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton West Side,Pine Hill,Z-3/51-64,ND
107-2018*2,-88.086901,41.817776,2018,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton West Side,Pine Hill,Z-3/99-59,ND
107-2018*3,-88.083077,41.819215,2018,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Daffodil Glade,,EE-14/88-18,ND
107-2018*4,-88.0815,41.820751,2018,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Daffodil Glade,,KK-18/33-67,ND
136-U*10,-88.057764,41.817972,1986,u,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton East Woods,north forestry plot,Y-83/01-02,T
136-U*11,-88.057591,41.817971,1986,u,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton East Woods,north forestry plot,X-83/99-49,T
136-U*2,-88.084091,41.814981,1986,u,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Hemlock Hill,,P-10/55-90,T
136-U*4,-88.083916,41.815164,1986,u,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Hemlock Hill,,Q-11/20-40,T
136-U*6,-88.05354,41.818131,1986,u,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,East Woods,,Y-94/20-55,ND
136-U*9,-88.053342,41.818204,1986,u,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,East Woods,,Y-95/45-10,ND
201-97*1,-88.062771,41.814661,1997,w,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Midwest,east section,M-68/41-97,T
202-97*1,-88.062707,41.814717,1997,w,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Midwest,east section,M-69/61-15,T
204-92*1,-88.051521,41.814316,1992,w,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Quercus,north section,K-99/12-59,T
204-92*2,-88.051545,41.814439,1992,w,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Quercus,north section,K-99/57-54,T
204-92*3,-88.051563,41.814752,1992,w,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Quercus,north section,L-99/71-53,T
204-92*4,-88.050255,41.814219,1992,w,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Quercus,north section,J-103/65-03,T
214-2011*1,-88.09445,41.816234,2011,z,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,V-018/08-82,ND
214-2011*10,-88.086906,41.812065,2011,z,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,south savannah,F-2/19-87,ND
214-2011*2,-88.094511,41.816436,2011,z,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,V-018/82-68,ND
214-2011*3,-88.092703,41.816534,2011,z,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,W-013/01-62,ND
214-2011*4,-88.092933,41.816605,2011,z,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,W-013/29-00,ND
214-2011*5,-88.094527,41.816644,2011,z,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,W-018/58-66,ND
214-2011*6,-88.085789,41.811873,2011,z,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,south savannah,E-5/39-89,ND
214-2011*7,-88.085489,41.811807,2011,z,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,south savannah,E-6/12-70,ND
214-2011*8,-88.08562,41.811856,2011,z,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,south savannah,E-6/31-35,ND
214-2011*9,-88.085708,41.812029,2011,z,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,south savannah,E-6/95-13,ND
218-81*1,-88.083263,41.813286,1981,w,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Fagaceae,south section,J-12/30-95,T
218-81*3,-88.08205,41.813723,1981,w,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Fagaceae,south section,K-16/78-31,T
361-2002*1,-88.089875,41.815025,2002,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton West Side,Prairie Visitor Station,Q-05/25-14,ND
361-2002*2,-88.089791,41.81503,2002,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton West Side,Prairie Visitor Station,Q-05/26-37,ND
390-2006*1,-88.067923,41.81361,2006,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,Under The Trees,J-54/06-80,ND
390-2006*2,-88.068137,41.813728,2006,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,Under The Trees,J-54/51-23,T
390-2006*3,-88.067893,41.81368,2006,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,Under The Trees,J-54/31-89,ND
390-2006*4,-88.069279,41.813743,2006,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,"Bloom, Zoom, & Sprout",J-51/67-12,ND
390-2006*5,-88.068084,41.813436,2006,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,Secret Stream,I-54/44-34,T
390-2006*6,-88.079735,41.822057,2006,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Thornhill Overflow Lot,south side,OO-23/92-64,ND
395-2000*1,-88.046848,41.818552,2000,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Big Rock Visitor Station,,Z-112/12-84,T
395-2000*2,-88.04679,41.818554,2000,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Big Rock Visitor Station,,Z-113/12-00,T
437-2004*2,-88.05373,41.814815,2004,w,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Quercus,south section,M-93/14-63,ND
437-2004*3,-88.053807,41.814882,2004,w,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Quercus,south section,M-93/39-43,ND
541-2005*1,-88.069934,41.814018,2005,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,Kids Tree Walk,K-49/73-38,ND
541-2005*17,-88.080147,41.822247,2005,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Thornhill Overflow Lot,north side,PP-22/65-54,ND
541-2005*18,-88.068682,41.813349,2005,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,Grassy Meadow,I-52/18-70,ND
541-2005*2,-88.069944,41.813855,2005,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,Kids Tree Walk,K-49/14-32,ND
541-2005*3,-88.068902,41.81392,2005,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,Central Plaza,K-52/28-17,ND
541-2005*4,-88.068876,41.813932,2005,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,Central Plaza,K-52/32-24,T
541-2005*6,-88.068818,41.813769,2005,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,Switchback,J-52/72-38,T
541-2005*7,-88.068758,41.813735,2005,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,Switchback,J-52/59-54,T
541-2005*9,-88.06784,41.813637,2005,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Childrens Garden,Under The Trees,J-55/15-03,ND
571-81*2,-88.073215,41.813004,1981,w,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Greenhouse Landscape Planting,head house,H-40/34-30,T
577-2009*10,-88.092829,41.816578,2012,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,W-013/18-28,ND
577-2009*11,-88.093079,41.816577,2012,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,W-014/20-60,ND
577-2009*12,-88.094004,41.816504,2012,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,W-016/02-07,ND
577-2009*13,-88.093709,41.816558,2012,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,W-016/19-88,ND
577-2009*14,-88.09416,41.816552,2012,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,W-017/21-65,ND
577-2009*7,-88.093431,41.816499,2012,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,V-015/95-63,ND
577-2009*8,-88.093758,41.816334,2012,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,V-016/38-72,ND
577-2009*9,-88.092788,41.816554,2012,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton Prairie Restoration,unlabeled section,W-013/09-39,ND
638-2008*1,-88.042201,41.813546,2008,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton East Woods,East Woods,G-124/46-90,ND
638-2008*2,-88.041982,41.813574,2008,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton East Woods,East Woods,G-125/54-50,ND
638-2008*3,-88.041838,41.813624,2008,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton East Woods,East Woods,G-125/71-90,ND
638-2008*6,-88.041622,41.815543,2008,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,Morton East Woods,East Woods,N-126/68-72,ND
869-2017*1,-88.079742,41.808873,2017,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,DuPage River-West Side,Arbor Lake & river,AS-22/90-01,ND
869-2017*10,-88.080098,41.81125,2017,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,DuPage River-West Side,Arbor Lake & river,B-21/59-33,ND
869-2017*11,-88.079965,41.811318,2017,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,DuPage River-West Side,Arbor Lake & river,B-21/83-70,ND
869-2017*12,-88.080051,41.811321,2017,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,DuPage River-West Side,Arbor Lake & river,B-21/85-46,ND
869-2017*13,-88.079934,41.811373,2017,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,DuPage River-West Side,Arbor Lake & river,C-21/02-79,ND
869-2017*14,-88.07987,41.811404,2017,g,Quercus ellipsoidalis,QUERCUSELLIPSOIDALIS,DuPage River-West Side,Arbor Lake & river,C-21/13-97,ND
